timestamp,vent_vitesse_kmh,vent_direction,vent_rafales_kmh
2021-11-05 18:00:00,10.458333333333334,148.0,20.341666666666665
2021-11-05 19:00:00,9.191666666666666,255.33333333333334,19.325
2021-11-05 20:00:00,10.058333333333334,225.16666666666666,18.291666666666668
2021-11-05 21:00:00,10.4,227.16666666666666,18.55
2021-11-05 22:00:00,10.016666666666666,196.33333333333334,18.666666666666668
2021-11-05 23:00:00,9.416666666666666,216.08333333333334,17.875
2021-11-06 00:00:00,9.125,220.0,17.458333333333332
2021-11-06 01:00:00,9.316666666666666,164.66666666666666,16.2
2021-11-06 02:00:00,9.15,229.33333333333334,16.933333333333334
2021-11-06 03:00:00,9.25,206.16666666666666,16.391666666666666
2021-11-06 04:00:00,9.333333333333334,228.58333333333334,16.366666666666667
2021-11-06 05:00:00,9.058333333333334,191.25,16.625
2021-11-06 06:00:00,8.924999999999999,218.58333333333334,16.566666666666666
2021-11-06 07:00:00,8.316666666666666,254.58333333333334,15.991666666666667
2021-11-06 08:00:00,8.783333333333333,261.0,15.808333333333332
2021-11-06 09:00:00,9.0,240.08333333333334,18.216666666666665
2021-11-06 10:00:00,9.125,190.66666666666666,20.125
2021-11-06 11:00:00,8.808333333333334,194.08333333333334,21.116666666666667
2021-11-06 12:00:00,10.525,207.41666666666666,22.858333333333334
2021-11-06 13:00:00,11.325000000000001,219.25,25.316666666666666
2021-11-06 14:00:00,12.566666666666668,195.91666666666666,26.25
2021-11-06 15:00:00,13.508333333333333,218.0,27.474999999999998
2021-11-06 16:00:00,11.924999999999999,224.0,26.883333333333336
2021-11-06 17:00:00,9.975,233.25,22.733333333333334
2021-11-06 18:00:00,9.558333333333334,228.33333333333334,18.866666666666667
2021-11-06 19:00:00,9.316666666666666,208.33333333333334,18.05
2021-11-06 20:00:00,9.241666666666667,247.16666666666666,17.75
2021-11-06 21:00:00,9.508333333333333,246.08333333333334,17.425
2021-11-06 22:00:00,10.116666666666667,271.3333333333333,18.041666666666668
2021-11-06 23:00:00,10.083333333333334,273.8333333333333,18.416666666666668
2021-11-07 00:00:00,9.766666666666667,262.1666666666667,18.55
2021-11-07 01:00:00,10.85,257.5833333333333,18.90833333333333
2021-11-07 02:00:00,9.941666666666666,285.6666666666667,19.591666666666665
2021-11-07 03:00:00,10.375,257.9166666666667,19.066666666666666
2021-11-07 04:00:00,10.583333333333334,264.1666666666667,19.266666666666666
